id_persona,departamento,zona,contexto_sociocultural,id_centro,aprobado,puntos,actividades_acumuladas_3,actividades_acumuladas_4,actividades_acumuladas_5,actividades_acumuladas_6,actividades_acumuladas_7,preguntas_acumuladas_3,preguntas_acumuladas_4,preguntas_acumuladas_5,preguntas_acumuladas_6,preguntas_acumuladas_7,correctas_acumuladas_3,correctas_acumuladas_4,correctas_acumuladas_5,correctas_acumuladas_6,correctas_acumuladas_7,intenta.prom_3,intenta.prom_4,intenta.prom_5,intenta.prom_6,intenta.prom_7,activ.prom_3,activ.prom_4,activ.prom_5,activ.prom_6,activ.prom_7,pregu.prom_3,pregu.prom_4,pregu.prom_5,pregu.prom_6,pregu.prom_7,pts.min_3,pts.min_4,pts.min_5,pts.min_6,pts.min_7,pts.max_3,pts.max_4,pts.max_5,pts.max_6,pts.max_7,acierto_3,acierto_4,acierto_5,acierto_6,acierto_7,dias_acumulados_3,dias_acumulados_4,dias_acumulados_5,dias_acumulados_6,dias_acumulados_7,intentos_acumulados_3,intentos_acumulados_4,intentos_acumulados_5,intentos_acumulados_6,intentos_acumulados_7,actividades_asignadas_acumuladas_3,actividades_asignadas_acumuladas_4,actividades_asignadas_acumuladas_5,actividades_asignadas_acumuladas_6,actividades_asignadas_acumuladas_7,porc_actividades_hechas_3,porc_actividades_hechas_4,porc_actividades_hechas_5,porc_actividades_hechas_6,porc_actividades_hechas_7,mensajes_enviados_acumulados_3,mensajes_enviados_acumulados_4,mensajes_enviados_acumulados_5,mensajes_enviados_acumulados_6,mensajes_enviados_acumulados_7,mensajes_recibidos_acumulados_3,mensajes_recibidos_acumulados_4,mensajes_recibidos_acumulados_5,mensajes_recibidos_acumulados_6,mensajes_recibidos_acumulados_7,mensajes_hilos_acumulados_3,mensajes_hilos_acumulados_4,mensajes_hilos_acumulados_5,mensajes_hilos_acumulados_6,mensajes_hilos_acumulados_7,class_lb_3,class_lb_4,class_lb_5,class_lb_6,class_lb_7
655354,CANELONES,Urbana,Quintil 2,1358,1,650.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,57,82,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,2304,2304,2304,2304
728027,CANELONES,Urbana,Quintil 5,1219,0,327.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,80,80,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,774,774,774,774
728537,MONTEVIDEO,Urbana,Quintil 2,948,0,455.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,1486,1486,1486,1486
842779,RIVERA,Urbana,Quintil 5,2415,1,567.41,3,11,27,36,46,31,86,181,252,341,28,75,149,207,265,1.33333333333333,1.375,1,1,1.3,3,4,4,4.5,3.33333333333333,10.3333333333333,6.875,5.9375,7.88888888888889,8.9,0.9,0.8775,0.854375,0.875555555555556,0.757272727272727,0.966666666666667,0.92125,0.854375,0.875555555555556,0.78,0.933333333333333,0.904166666666665,0.854613095238094,0.875,0.765909090909091,1,3,7,9,12,4,15,31,40,53,9,33,75,99,109,0.333333333333333,0.333333333333333,0.36,0.363636363636364,0.422018348623853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1016,1016,1016,1016
670503,CANELONES,Urbana,Quintil 4,1208,0,408.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,75,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,485,485,485,485
709123,MONTEVIDEO,Urbana,Quintil 3,870,0,502.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239,3239,3239,3239,3239
712725,SORIANO,Rural,Quintil 4,2845,1,555.66,0,0,3,3,3,0,0,22,22,22,0,0,8,8,8,0,0,1.33333333333333,0,0,0,0,3,0,0,0,0,7.33333333333333,0,0,0,0,0.766666666666667,0,0,0,0,0.766666666666667,0,0,0,0,0.766666666666667,0,0,0,0,1,1,1,0,0,4,4,4,9,22,41,60,72,0,0,0.0731707317073171,0.05,0.0416666666666667,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,284,284,284,284,284
670107,COLONIA,Urbana,Quintil 4,1557,0,513.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,689,689,689,689
728556,COLONIA,Urbana,Quintil 4,1557,0,378.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,2543,2543,2543,2543
737696,ROCHA,Urbana,Quintil 5,2425,0,518.26,0,21,33,41,47,0,137,219,270,293,0,122,189,226,241,0,1.19047619047619,1.16666666666667,1,1,0,21,6,4,3,0,6.52380952380952,6.83333333333333,6.375,3.83333333333333,0,0.920952380952381,0.885384615384615,0.83125,0.835,0,0.955238095238095,0.908461538461538,0.83125,0.835,0,0.937906273620559,0.896428571428571,0.830208333333333,0.833333333333333,0,1,3,5,7,0,25,39,47,53,0,33,75,99,109,0,0.636363636363636,0.44,0.414141414141414,0.431192660550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772,3772,3772,3772,3772
727364,MONTEVIDEO,Urbana,Quintil 3,829,1,530.86,0,5,5,5,7,0,25,25,25,50,0,24,24,24,31,0,1.2,0,0,2,0,2.5,0,0,2,0,5,0,0,12.5,0,0.971666666666667,0,0,0.25,0,0.971666666666667,0,0,0.35,0,0.972222222222222,0,0,0.28333333333333,0,2,2,2,3,0,6,6,6,10,9,33,75,99,109,0,0.151515151515152,0.0666666666666667,0.0505050505050505,0.0642201834862385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,2440,2440,2440,2440
688795,CANELONES,Urbana,Quintil 2,1252,0,443.98,0,0,0,1,1,0,0,0,10,10,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,1,1,0,0,0,1,1,9,33,75,96,106,0,0,0,0.0104166666666667,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,2860,2860,2860,2860
658304,CANELONES,Urbana,Quintil 5,1213,0,502.31,0,0,0,2,8,0,0,0,16,42,0,0,0,9,23,0,0,0,1,1,0,0,0,2,3,0,0,0,8,4.33333333333333,0,0,0,0.565,0.725,0,0,0,0.565,0.725,0,0,0,0.5625,0.725,0,0,0,1,3,0,0,0,2,8,13,33,75,99,109,0,0,0,0.0202020202020202,0.073394495412844,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2669,2669,2669,2669,2669
726171,CANELONES,Urbana,Quintil 3,1198,0,374.04,0,0,0,1,4,0,0,0,8,24,0,0,0,1,8,0,0,0,1,1,0,0,0,1,1.5,0,0,0,8,5.33333333333333,0,0,0,0.13,0.533333333333333,0,0,0,0.13,0.533333333333333,0,0,0,0.125,0.533333333333333,0,0,0,1,3,0,0,0,1,4,9,28,63,96,100,0,0,0,0.0104166666666667,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,138,138,138
720704,MONTEVIDEO,Urbana,Quintil 3,968,1,574.9,0,12,17,25,27,0,92,139,192,204,0,84,121,165,172,0,1.25,1.2,1.125,1,0,2.4,5,2.66666666666667,2,0,7.66666666666667,9.4,6.625,6,0,0.947142857142857,0.794,0.87625,0.5,0,0.954285714285714,0.852,0.89375,0.715,0,0.950510204081632,0.822857142857142,0.884821428571428,0.6875,0,5,6,9,10,0,15,21,30,32,0,33,46,80,88,0,0.363636363636364,0.369565217391304,0.3125,0.306818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,2851,2851,2851,2851
773147,CANELONES,Urbana,Quintil 2,1321,0,484.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991,2991,2991,2991,2991
605012,PAYSANDU,Urbana,Quintil 3,2116,0,445.68,0,0,2,2,7,0,0,19,19,42,0,0,4,4,11,0,0,1.5,0,1.2,0,0,2,0,1.66666666666667,0,0,9.5,0,4.6,0,0,0.5,0,0.583333333333333,0,0,0.665,0,0.583333333333333,0,0,0.58333333333333,0,0.583333333333333,0,0,1,1,4,0,0,3,3,9,9,27,62,82,82,0,0,0.032258064516129,0.024390243902439,0.0853658536585366,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2351,2351,2351,2351,2351
842903,MONTEVIDEO,Urbana,Quintil 2,884,1,621.31,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,33,64,87,100,0,0,0,0.0114942528735632,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,1498,1498,1498,1498
738647,CANELONES,Urbana,Quintil 3,1263,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,46,81,81,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1030,1030,1030,1030,1030
700297,SAN JOSE,Urbana,Quintil 5,2665,0,442.95,0,0,0,0,8,0,0,0,0,46,0,0,0,0,24,0,0,0,0,1,0,0,0,0,8,0,0,0,0,5.75,0,0,0,0,0.64375,0,0,0,0,0.64375,0,0,0,0,0.64375,0,0,0,0,1,0,0,0,0,8,9,33,75,99,99,0,0,0,0,0.0808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,470,470,470,470
1034741,RIO NEGRO,Urbana,Quintil 5,2229,1,662.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,78,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,2557,2557,2557,2557
667964,FLORIDA,Urbana,Quintil 4,1830,0,394.24,0,0,0,0,2,0,0,0,0,32,0,0,0,0,6,0,0,0,0,3.5,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0.25,0,0,0,0,0.375,0,0,0,0,0.291666666666665,0,0,0,0,2,0,0,0,0,7,0,13,40,88,100,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,2103,2103,2103,2103
606954,SORIANO,Urbana,Quintil 5,2740,0,480.79,0,0,37,37,37,0,0,375,375,375,0,0,322,322,322,0,0,1.56756756756757,0,0,0,0,12.3333333333333,0,0,0,0,10.1351351351351,0,0,0,0,0.887179487179487,0,0,0,0,0.992307692307692,0,0,0,0,0.944100529100528,0,0,0,0,3,3,3,0,0,58,58,58,9,33,68,68,68,0,0,0.544117647058824,0.544117647058824,0.544117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,1635,1635,1635,1635
732069,CANELONES,Urbana,Quintil 3,1265,0,445.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,3732,3732,3732,3732
720856,CANELONES,Urbana,Quintil 2,1226,0,305.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,970,970,970,970
720874,SORIANO,Urbana,Quintil 5,2784,0,385.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,68,74,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,3266,3266,3266,3266
738839,SORIANO,Urbana,Quintil 5,2749,1,595.67,6,11,15,17,23,15,79,97,106,142,8,51,63,67,82,1,1.8,1.5,1,1.16666666666667,6,2.5,4,2,2,2.5,12.8,4.5,4.5,6,0.766666666666667,0.806,0.8575,0.69,0.607142857142857,0.766666666666667,0.918,0.9275,0.69,0.607142857142857,0.766666666666667,0.86,0.892857142857143,0.6875,0.607142857142857,1,3,4,5,8,6,15,21,23,30,9,33,75,95,99,0.666666666666667,0.333333333333333,0.2,0.178947368421053,0.232323232323232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,521,521,521,521
688872,SALTO,Urbana,Quintil 1,2609,0,372.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,64,87,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,2213,2213,2213,2213
720933,CANELONES,Urbana,Quintil 5,1325,0,500,1,6,6,6,6,2,25,25,25,25,1,23,23,23,23,2,1,0,0,0,1,5,0,0,0,2,4.6,0,0,0,0,0.98,0,0,0,1,0.98,0,0,0,0.5,0.98,0,0,0,1,2,2,2,2,2,7,7,7,7,9,27,69,93,103,0.111111111111111,0.222222222222222,0.0869565217391304,0.0645161290322581,0.058252427184466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,968,968,968,968
712502,SORIANO,Rural,Quintil 3,2763,1,602.74,0,0,11,16,16,0,0,116,148,148,0,0,84,113,113,0,0,1.63636363636364,1.4,0,0,0,3.66666666666667,2.5,0,0,0,10.5454545454545,6.4,0,0,0,0.665833333333333,0.94,0,0,0,0.883333333333333,0.98,0,0,0,0.774780701754386,0.953333333333332,0,0,0,3,5,5,0,0,18,25,25,0,0,19,19,19,0,0,0.578947368421053,0.842105263157895,0.842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,1132,1132,1132,1132
730491,MONTEVIDEO,Urbana,Quintil 1,973,0,371.22,0,27,33,35,48,0,685,705,707,817,0,347,352,354,422,0,3.66666666666667,1,1,1.61538461538462,0,3.85714285714286,2,2,3.25,0,25.3703703703704,3.33333333333333,1,8.46153846153846,0,0.467209302325581,0.695,1,0.811764705882353,0,0.64046511627907,0.695,1,0.847058823529412,0,0.543003237073004,0.694444444444443,1,0.82656862745098,0,7,10,11,15,0,99,105,107,128,0,33,75,99,109,0,0.818181818181818,0.44,0.353535353535354,0.440366972477064,0,4,4,4,4,0,0,0,0,0,0,4,4,4,4,735,735,735,735,735
735992,CANELONES,Urbana,Quintil 2,1321,0,261.34,0,0,0,0,2,0,0,0,0,40,0,0,0,0,18,0,0,0,0,2.5,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0.25,0,0,0,0,0.35,0,0,0,0,0.3,0,0,0,0,1,0,0,0,0,5,9,33,75,104,114,0,0,0,0,0.0175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,248,248
905639,ROCHA,Urbana,Quintil 4,2504,0,388.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,55,111,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,2332,2332,2332,2332
773237,CANELONES,Urbana,Quintil 2,1221,1,630.67,2,21,32,32,33,23,146,252,252,262,18,131,226,226,230,2,1.26315789473684,1.27272727272727,0,1,2,4.75,5.5,0,1,11.5,6.47368421052632,9.63636363636364,0,10,0.4,0.936842105263158,0.919090909090909,0,0.4,0.9,1,0.954545454545455,0,0.4,0.73333333333333,0.970175438596491,0.938528138528137,0,0.4,1,5,7,7,8,4,28,42,42,43,9,33,75,99,109,0.222222222222222,0.636363636363636,0.426666666666667,0.323232323232323,0.302752293577982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,1785,1785,1785,1785
720982,CANELONES,Urbana,Quintil 3,1265,0,395.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,3732,3732,3732,3732
720984,CERRO LARGO,Urbana,Quintil 5,1390,0,490.89,0,2,2,2,2,0,7,7,7,7,0,3,3,3,3,0,1,0,0,0,0,2,0,0,0,0,3.5,0,0,0,0,0.665,0,0,0,0,0.665,0,0,0,0,0.666666666666665,0,0,0,0,1,1,1,1,0,2,2,2,2,0,33,56,80,88,0,0.0606060606060606,0.0357142857142857,0.025,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1951,1951,1951,1951
721018,MONTEVIDEO,Urbana,Quintil 5,1003,0,506.66,0,0,0,0,5,0,0,0,0,37,0,0,0,0,29,0,0,0,0,1.6,0,0,0,0,5,0,0,0,0,7.4,0,0,0,0,0.84,0,0,0,0,0.96,0,0,0,0,0.92,0,0,0,0,1,0,0,0,0,8,9,33,75,88,100,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,1739,1739,1739,1739
706811,SALTO,Urbana,Quintil 1,2587,0,377.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,1706,1706,1706,1706
707496,SALTO,Urbana,Quintil 1,2587,0,376.8,0,0,1,2,2,0,0,9,10,10,0,0,3,4,4,0,0,1,1,0,0,0,1,1,0,0,0,9,1,0,0,0,0.33,1,0,0,0,0.33,1,0,0,0,0.33333333333333,1,0,0,0,1,2,2,0,0,1,2,2,9,33,75,99,99,0,0,0.0133333333333333,0.0202020202020202,0.0202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,1706,1706,1706,1706
707169,RIO NEGRO,Urbana,Quintil 3,2236,0,498.66,0,0,3,3,31,0,0,22,22,157,0,0,19,19,133,0,0,1.33333333333333,0,1.03571428571429,0,0,3,0,9.33333333333333,0,0,7.33333333333333,0,4.82142857142857,0,0,0.856666666666667,0,0.857142857142857,0,0,1,0,0.871428571428572,0,0,0.928571428571427,0,0.869047619047619,0,0,1,1,4,0,0,4,4,33,9,33,75,95,106,0,0,0.04,0.0315789473684211,0.292452830188679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,3639,3639,3639,3639
715785,ROCHA,Urbana,Quintil 3,2493,0,506.19,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,9,33,65,89,99,0,0,0.0153846153846154,0.0112359550561798,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,2533,2533,2533,2533
721108,MONTEVIDEO,Urbana,Quintil 2,884,0,389.79,0,0,0,6,6,0,0,0,31,31,0,0,0,10,10,0,0,0,1,0,0,0,0,3,0,0,0,0,5.16666666666667,0,0,0,0,0.63,0,0,0,0,0.63,0,0,0,0,0.629166666666667,0,0,0,0,2,2,0,0,0,6,6,9,33,75,99,99,0,0,0,0.0606060606060606,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,3732,3732,3732,3732
732721,SALTO,Rural,Quintil 3,2551,0,353.54,3,8,8,8,8,5,37,37,37,37,4,25,25,25,25,1,1.4,0,0,0,3,5,0,0,0,1.66666666666667,6.4,0,0,0,0.833333333333333,0.634,0,0,0,0.833333333333333,0.856,0,0,0,0.833333333333333,0.744444444444444,0,0,0,1,2,2,2,2,3,10,10,10,10,9,33,64,87,100,0.333333333333333,0.242424242424242,0.125,0.0919540229885057,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,2029,2029,2029,2029
1034744,MALDONADO,Urbana,Quintil 1,2079,0,351.55,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,9,33,68,92,109,0,0,0,0,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,370,370,370,370
717029,FLORIDA,Urbana,Quintil 4,1822,0,445.3,0,0,2,2,2,0,0,7,7,7,0,0,4,4,4,0,0,1,0,0,0,0,2,0,0,0,0,3.5,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,1,1,1,0,0,2,2,2,9,33,75,99,109,0,0,0.0266666666666667,0.0202020202020202,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,716,716,716,716
743257,CANELONES,Urbana,Quintil 2,1252,0,424,0,0,0,2,2,0,0,0,50,50,0,0,0,22,22,0,0,0,3,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0.2,0,0,0,0,0.275,0,0,0,0,0.233333333333333,0,0,0,0,2,2,0,0,0,6,6,9,33,75,96,106,0,0,0,0.0208333333333333,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,2860,2860,2860,2860
748907,MONTEVIDEO,Urbana,Quintil 2,838,0,427.81,0,0,0,0,6,0,0,0,0,76,0,0,0,0,24,0,0,0,0,2,0,0,0,0,6,0,0,0,0,12.6666666666667,0,0,0,0,0.538333333333333,0,0,0,0,0.705,0,0,0,0,0.626041666666667,0,0,0,0,1,0,0,0,0,12,9,33,69,82,82,0,0,0,0,0.0731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,406,406,406
721208,MONTEVIDEO,Urbana,Quintil 1,794,0,441.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,3208,3208,3208,3208
688962,CANELONES,Urbana,Quintil 5,1248,0,509.55,0,4,4,4,4,0,27,27,27,27,0,12,12,12,12,0,1,0,0,0,0,4,0,0,0,0,6.75,0,0,0,0,0.625,0,0,0,0,0.625,0,0,0,0,0.625,0,0,0,0,1,1,1,1,0,4,4,4,4,9,33,75,99,99,0,0.121212121212121,0.0533333333333333,0.0404040404040404,0.0404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1976,1976,1976,1976
598497,ROCHA,Urbana,Quintil 5,2425,0,496.58,6,12,16,16,21,35,90,113,113,127,24,59,78,78,88,1.66666666666667,1.33333333333333,1.25,0,1,2,3,1.33333333333333,0,5,5.83333333333333,9.16666666666667,5.75,0,2.8,0.828571428571429,0.698333333333333,0.92,0,0.92,0.857142857142857,0.75,0.92,0,0.92,0.842857142857143,0.724074074074073,0.92,0,0.92,3,5,8,8,9,10,18,23,23,28,9,45,87,99,109,0.666666666666667,0.266666666666667,0.183908045977012,0.161616161616162,0.192660550458716,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,27,27,27,27,27
721259,COLONIA,Urbana,Quintil 5,1521,0,516.09,8,8,18,24,28,105,105,244,295,308,75,75,161,202,215,2.375,0,2.1,1.16666666666667,1,4,0,2.5,3,4,13.125,0,13.9,8.5,3.25,0.75,0,0.644,0.87,1,0.925,0,0.73,0.941666666666667,1,0.82127976190476,0,0.682499999999999,0.90595238095238,1,2,2,6,8,9,19,19,40,47,51,9,33,68,109,119,0.888888888888889,0.242424242424242,0.264705882352941,0.220183486238532,0.235294117647059,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,1789,1789,1789,1789,1789
597802,CANELONES,Rural,Quintil 5,1165,0,311.66,0,0,0,0,4,0,0,0,0,18,0,0,0,0,12,0,0,0,0,1.25,0,0,0,0,4,0,0,0,0,4.5,0,0,0,0,0.725,0,0,0,0,0.725,0,0,0,0,0.725,0,0,0,0,1,0,0,0,0,5,9,38,60,60,66,0,0,0,0,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,329,329,329,329
728454,ARTIGAS,Urbana,Quintil 4,1061,1,607.34,8,8,9,9,13,51,51,52,52,65,32,32,33,33,43,1.625,0,1,0,1,8,0,1,0,4,6.375,0,1,0,3.25,0.7375,0,1,0,0.925,0.8625,0,1,0,0.925,0.79375,0,1,0,0.925,1,1,2,2,3,13,13,14,14,18,9,33,75,99,109,0.888888888888889,0.242424242424242,0.12,0.0909090909090909,0.119266055045872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,1766,1766,1766,1766
717055,TACUAREMBO,Urbana,Quintil 3,2932,0,425.3,3,3,3,3,3,21,21,21,21,21,11,11,11,11,11,1,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0,1,1,1,1,1,3,3,3,3,3,9,33,75,99,109,0.333333333333333,0.0909090909090909,0.04,0.0303030303030303,0.0275229357798165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,536,536,536,536
